id_orgao,id_servico,nome_orgao
36733,6592,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57792,6593,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
36734,6594,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
57789,6595,Universidade Federal do Sul da Bahia (UFESBA)
34316,6596,Fundação Universidade Federal de Mato Grosso (UFMT)
36739,6597,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
36730,6598,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
36736,6599,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
34323,6600,Fundação Universidade Federal de São Carlos (UFSCar)
57770,6601,Universidade Federal de Lavras (UFLA)
57775,6602,Universidade Federal de São Paulo (UNIFESP)
34334,6603,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
36743,6604,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)"
36760,6605,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
34329,6606,Fundação Universidade Federal do Maranhão (UFMA)
36753,6607,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
57781,6608,Universidade Federal do Oeste da Bahia (UFOB)
36758,6609,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
6193,6610,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
57792,6611,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
34318,6612,Fundação Universidade Federal de Ouro Preto (UFOP)
57771,6613,Universidade Federal de Minas Gerais (UFMG)
36734,6614,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
36732,6615,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
34317,6616,Fundação Universidade Federal de Mato Grosso do Sul (UFMS)
57772,6617,Universidade Federal de Pernambuco (UFPE)
34316,6618,Fundação Universidade Federal de Mato Grosso (UFMT)
57763,6619,Universidade Federal da Paraíba (UFPB)
57784,6620,Universidade Federal do Pará (UFPA)
36757,6621,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
34331,6622,Fundação Universidade Federal do Piauí (UFPI)
36765,6623,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36733,6624,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
34322,6625,Fundação Universidade Federal de Sergipe (UFS)
34333,6626,Fundação Universidade Federal do Tocantins (UFT)
57776,6627,Universidade Federal de Uberlândia (UFU)
34325,6628,Fundação Universidade Federal de Viçosa (UFV)
57783,6629,Universidade Federal do Paraná (UFPR)
34323,6630,Fundação Universidade Federal de São Carlos (UFSCar)
57782,6631,Universidade Federal do Oeste do Pará (UFOPA)
36731,6632,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
57781,6633,Universidade Federal do Oeste da Bahia (UFOB)
36750,6634,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
57778,6635,Universidade Federal do Ceará (UFC)
36733,6636,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57755,6637,Universidade Federal Fluminense (UFF)
57767,6638,Universidade Federal de Goiás (UFG)
57782,6639,Universidade Federal do Oeste do Pará (UFOPA)
36738,6640,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
36752,6641,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
34324,6642,Fundação Universidade Federal de São João Del Rei (FUNRei)
34318,6643,Fundação Universidade Federal de Ouro Preto (UFOP)
36751,6644,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
57765,6645,Universidade Federal de Alfenas (UNIFAL-MG)
36745,6646,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36737,6647,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
57758,6648,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
36759,6649,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
57771,6650,Universidade Federal de Minas Gerais (UFMG)
36757,6651,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
57784,6652,Universidade Federal do Pará (UFPA)
57763,6653,Universidade Federal da Paraíba (UFPB)
34330,6654,Fundação Universidade Federal do Pampa (UNIPAMPA)
36734,6655,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
6193,6656,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
57785,6657,Universidade Federal do Recôncavo da Bahia (UFRB)
57756,6658,Universidade Federal Rural da Amazônia (UFRA)
36750,6659,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
57786,6660,Universidade Federal do Rio Grande do Norte (UFRN)
6194,6661,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
57783,6662,Universidade Federal do Paraná (UFPR)
57788,6663,Universidade Federal do Rio de Janeiro (UFRJ)
57795,6664,Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)
57772,6665,Universidade Federal de Pernambuco (UFPE)
34331,6666,Fundação Universidade Federal do Piauí (UFPI)
34316,6667,Fundação Universidade Federal de Mato Grosso (UFMT)
34321,6668,Fundação Universidade Federal de Roraima (UFRR)
36745,6669,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36749,6670,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
34327,6671,Fundação Universidade Federal do Acre (UFAC)
57757,6672,Universidade Federal Rural de Pernambuco (UFRPE)
57774,6673,Universidade Federal de Santa Maria (UFSM)
57759,6674,Universidade Federal Rural do Semi-Árido (UFERSA-RN)
36737,6675,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36740,6676,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
34336,6677,Fundação Universidade do Amazonas (UFAM)
57764,6678,Universidade Federal de Alagoas (UFAL)
57756,6679,Universidade Federal Rural da Amazônia (UFRA)
57785,6680,Universidade Federal do Recôncavo da Bahia (UFRB)
36751,6681,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
36752,6682,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36738,6683,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
34328,6684,Fundação Universidade Federal do Amapá (UNIFAP)
36753,6685,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
36739,6686,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
34321,6687,Fundação Universidade Federal de Roraima (UFRR)
57760,6688,Universidade Federal da Bahia (UFBA)
57791,6689,Universidade Federal do Triângulo Mineiro (UFTM)
36746,6690,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57788,6691,Universidade Federal do Rio de Janeiro (UFRJ)
6193,6692,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
36730,6693,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
57786,6694,Universidade Federal do Rio Grande do Norte (UFRN)
57775,6695,Universidade Federal de São Paulo (UNIFESP)
57773,6696,Universidade Federal de Santa Catarina (UFSC)
36761,6697,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
6194,6698,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36766,6699,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
36744,6700,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
36735,6701,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36745,6702,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36757,6703,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
36762,6704,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36729,6705,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
57762,6706,Universidade Federal da Integração Latino-Americana (UNILA)
57775,6707,Universidade Federal de São Paulo (UNIFESP)
57766,6708,Universidade Federal de Campina Grande (UFCG)
34315,6709,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)
57774,6710,Universidade Federal de Santa Maria (UFSM)
36757,6711,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
57790,6712,Universidade Federal do Sul e Sudeste do Pará (Unifesspa)
36748,6713,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36737,6714,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
57777,6715,Universidade Federal do Cariri  (UFCA)
36747,6716,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
6194,6717,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
58107,3271,Ministério da Justiça e Segurança Pública (MJSP)
917,7596,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58108,1022,Ministério da Economia (ME)
36789,2495,Instituto Nacional de Educação de Surdos (INES)
36793,2816,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
58108,1490,Ministério da Economia (ME)
42936,7598,Secretaria de Governo Digital (SETIC)
908,3245,Agência Nacional de Aviação Civil (ANAC)
908,2195,Agência Nacional de Aviação Civil (ANAC)
908,2891,Agência Nacional de Aviação Civil (ANAC)
36789,2493,Instituto Nacional de Educação de Surdos (INES)
36783,2878,Instituto Nacional da Propriedade Industrial (INPI)
36789,2502,Instituto Nacional de Educação de Surdos (INES)
908,2187,Agência Nacional de Aviação Civil (ANAC)
36789,2498,Instituto Nacional de Educação de Surdos (INES)
37528,56,Ministério da Educação (MEC)
58108,1246,Ministério da Economia (ME)
37525,1681,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
58108,1501,Ministério da Economia (ME)
908,2191,Agência Nacional de Aviação Civil (ANAC)
34302,2971,Fundação Cultural Palmares (FCP)
36783,1084,Instituto Nacional da Propriedade Industrial (INPI)
58108,1466,Ministério da Economia (ME)
908,3281,Agência Nacional de Aviação Civil (ANAC)
34312,2375,Fundação Oswaldo Cruz (FIOCRUZ)
908,3063,Agência Nacional de Aviação Civil (ANAC)
908,3249,Agência Nacional de Aviação Civil (ANAC)
37534,5534,Ministério da Saúde (MS)
913,2248,Agência Nacional de Transportes Terrestres (ANTT)
58108,1141,Ministério da Economia (ME)
7907,6719,Comissão de Valores Mobiliários (CVM)
913,2250,Agência Nacional de Transportes Terrestres (ANTT)
7907,4333,Comissão de Valores Mobiliários (CVM)
908,7489,Agência Nacional de Aviação Civil (ANAC)
37528,991,Ministério da Educação (MEC)
913,2251,Agência Nacional de Transportes Terrestres (ANTT)
913,8044,Agência Nacional de Transportes Terrestres (ANTT)
913,7499,Agência Nacional de Transportes Terrestres (ANTT)
36802,2527,Instituto Nacional do Seguro Social (INSS)
58109,3403,Ministério do Desenvolvimento Regional (MDR)
913,7486,Agência Nacional de Transportes Terrestres (ANTT)
913,2608,Agência Nacional de Transportes Terrestres (ANTT)
913,8106,Agência Nacional de Transportes Terrestres (ANTT)
916,5243,Agência Nacional do Cinema (ANCINE)
36802,5196,Instituto Nacional do Seguro Social (INSS)
57757,6059,Universidade Federal Rural de Pernambuco (UFRPE)
913,2609,Agência Nacional de Transportes Terrestres (ANTT)
36745,6249,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
913,2257,Agência Nacional de Transportes Terrestres (ANTT)
6041,5451,Casa Civil da Presidência da República (CC-PR)
913,8111,Agência Nacional de Transportes Terrestres (ANTT)
36785,5127,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
916,5340,Agência Nacional do Cinema (ANCINE)
914,4573,Agência Nacional de Vigilância Sanitária (ANVISA)
916,5341,Agência Nacional do Cinema (ANCINE)
4715,7788,Banco Central do Brasil (BACEN)
43381,3443,Serviço Federal de Processamento de Dados (SERPRO)
36802,7874,Instituto Nacional do Seguro Social (INSS)
913,2246,Agência Nacional de Transportes Terrestres (ANTT)
913,8101,Agência Nacional de Transportes Terrestres (ANTT)
913,2254,Agência Nacional de Transportes Terrestres (ANTT)
913,8088,Agência Nacional de Transportes Terrestres (ANTT)
908,2188,Agência Nacional de Aviação Civil (ANAC)
37065,1075,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
58108,1502,Ministério da Economia (ME)
913,8093,Agência Nacional de Transportes Terrestres (ANTT)
913,2256,Agência Nacional de Transportes Terrestres (ANTT)
36785,7909,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
913,7896,Agência Nacional de Transportes Terrestres (ANTT)
913,8100,Agência Nacional de Transportes Terrestres (ANTT)
913,2255,Agência Nacional de Transportes Terrestres (ANTT)
913,7897,Agência Nacional de Transportes Terrestres (ANTT)
913,8105,Agência Nacional de Transportes Terrestres (ANTT)
913,8104,Agência Nacional de Transportes Terrestres (ANTT)
913,8102,Agência Nacional de Transportes Terrestres (ANTT)
913,8103,Agência Nacional de Transportes Terrestres (ANTT)
4715,7783,Banco Central do Brasil (BACEN)
6041,3706,Casa Civil da Presidência da República (CC-PR)
37524,943,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
913,8110,Agência Nacional de Transportes Terrestres (ANTT)
37527,55,Ministério da Defesa (MD)
34312,2378,Fundação Oswaldo Cruz (FIOCRUZ)
910,2607,Agência Nacional de Saúde Suplementar (ANS)
13293,5468,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES)
913,7517,Agência Nacional de Transportes Terrestres (ANTT)
908,3059,Agência Nacional de Aviação Civil (ANAC)
36802,2513,Instituto Nacional do Seguro Social (INSS)
36802,5203,Instituto Nacional do Seguro Social (INSS)
36802,7853,Instituto Nacional do Seguro Social (INSS)
36802,2545,Instituto Nacional do Seguro Social (INSS)
36802,5210,Instituto Nacional do Seguro Social (INSS)
36802,5232,Instituto Nacional do Seguro Social (INSS)
912,3340,Agência Nacional de Transportes Aquaviários (ANTAQ)
36802,5207,Instituto Nacional do Seguro Social (INSS)
36802,5307,Instituto Nacional do Seguro Social (INSS)
36802,7877,Instituto Nacional do Seguro Social (INSS)
36802,5217,Instituto Nacional do Seguro Social (INSS)
36802,5226,Instituto Nacional do Seguro Social (INSS)
36802,5353,Instituto Nacional do Seguro Social (INSS)
36802,5354,Instituto Nacional do Seguro Social (INSS)
36802,2547,Instituto Nacional do Seguro Social (INSS)
7907,2332,Comissão de Valores Mobiliários (CVM)
36802,2999,Instituto Nacional do Seguro Social (INSS)
36745,6369,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36761,6160,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36761,5804,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36765,5806,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36790,839,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
36802,5389,Instituto Nacional do Seguro Social (INSS)
36802,7717,Instituto Nacional do Seguro Social (INSS)
58107,2763,Ministério da Justiça e Segurança Pública (MJSP)
58108,822,Ministério da Economia (ME)
36802,3035,Instituto Nacional do Seguro Social (INSS)
36802,7927,Instituto Nacional do Seguro Social (INSS)
36802,50,Instituto Nacional do Seguro Social (INSS)
913,8092,Agência Nacional de Transportes Terrestres (ANTT)
914,5618,Agência Nacional de Vigilância Sanitária (ANVISA)
913,8041,Agência Nacional de Transportes Terrestres (ANTT)
913,7484,Agência Nacional de Transportes Terrestres (ANTT)
913,2247,Agência Nacional de Transportes Terrestres (ANTT)
908,3054,Agência Nacional de Aviação Civil (ANAC)
822,7905,Advocacia-Geral da União (AGU)
913,8174,Agência Nacional de Transportes Terrestres (ANTT)
37524,1362,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
914,2925,Agência Nacional de Vigilância Sanitária (ANVISA)
37524,935,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1414,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1416,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1399,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,949,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1412,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1188,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1398,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1363,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1397,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,936,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1361,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
37524,1402,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
